arrived_date,arrived_time,responsible_dept,supplier_of_the_container,direct_container_to_warehouse_date,direct_container_to_warehouse_time,container_arrived_to_warehouse_date,container_arrived_to_warehouse_time,status_direct_container_to_warehouse,loading_bay_in_date_warehouse,loading_bay_in_time_warehouse,status_loading_bay,reason_for_warehouse_waitting,finished_goods_loading_date,finished_goods_loading_time,finished_goods_complete_date,finished_goods_complete_time,status_finished_goods_loading,reasons_for_finsihed_goods_loading_delay,documentation_process_date,documentation_process_time,status_documentation_process,departure_from_plant_date,departure_from_plant_time,reason_for_document_clearing_delays,shipment_unloading_date,shipment_unloading_time,reason_for_unloading_delays,total_Shipment_duration,total_duration_whole_process
4/7/2020,10,Industrial,LANKA FEIGHTERS,4/7/2020,10,4/7/2020,10.1,Yes,4/7/2020,10.3,Yes,Finish Goods in IR WH,4/7/2020,10.3,4/7/2020,14.3,Yes,Finish Goods in IR WH,4/7/2020,18,No,7/7/2020,19.46,port on delay,8/7/2020,22.17,Vessel FCL opening delays,4,
4/7/2020,10.15,Medical,LANKA FEIGHTERS,4/7/2020,10.3,4/7/2020,10.3,Yes,4/7/2020,10.3,Yes,Damage Carton,4/7/2020,10.15,4/7/2020,13.3,Yes,Finish Goods in IR WH,4/7/2020,12,No,4/7/2020,12.26,Pick slip issue,7/7/2020,19.38,Vessel issue,3,
4/7/2020,10.4,Medical,LANKA FEIGHTERS,4/7/2020,10.45,4/7/2020,11,Yes,4/7/2020,10.5,Yes,Finish Goods in IR WH,4/7/2020,11,4/7/2020,11.3,Yes,Lunch Break,4/7/2020,13.4,No,4/7/2020,14.57,port opn. Delay,6/7/2020,20.1,Vessel FCL opening delays,2,59.1
4/7/2020,13.1,Medical,LANKA FEIGHTERS,4/7/2020,13.2,4/7/2020,13.3,Yes,4/7/2020,13.3,Yes,Carton Missing at WH,4/7/2020,18.3,4/7/2020,22.3,No,Damage Carton,4/7/2020,6.3,No,4/7/2020,14.18,port opn. Delay,9/7/2020,5.5,Vessel FCL opening delays,5,226.38
4/7/2020,9.2,Medical,IWS HOLDINGS,4/7/2020,9.4,4/7/2020,10,Yes,4/7/2020,15.15,No,Early Arrival,4/7/2020,10.45,5/7/2020,9.15,No,Irradiation Pending,5/7/2020,18.3,No,4/7/2020,19.51,Order Number Variance,7/7/2020,13.07,Vessel FCL opening delays,3,63.97
4/7/2020,10.48,Medical,LANKA FEIGHTERS,4/7/2020,10.5,4/7/2020,10.5,Yes,4/7/2020,11.05,Yes,Early Arrival,4/7/2020,14.45,4/7/2020,10.15,No,Carton Missing at WH,4/7/2020,19.3,No,4/7/2020,20.19,Load qty and cusdec Issues,10/7/2020,22.26,Vessel issue,6,57.02
4/7/2020,10.45,Industrial,LANKA FEIGHTERS,4/7/2020,10.45,4/7/2020,10.5,Yes,4/7/2020,15,No,Container Arrivals / Position Delay,4/7/2020,15,4/7/2020,18.3,Yes,Lunch Break,4/7/2020,19.3,No,4/7/2020,19.51,port opn delay,9/7/2020,2.53,Vessel FCL opening delays,5,
4/7/2020,9.4,Medical,LANKA FEIGHTERS,4/7/2020,9.45,4/7/2020,10,Yes,4/7/2020,10.5,Yes,Carton Missing at WH,4/7/2020,11,4/7/2020,11.3,Yes,Lunch Break,4/7/2020,14,No,4/7/2020,14.57,port opn. Delay,11/7/2020,20.1,Vessel issue,7,
4/7/2020,13.14,Medical,LANKA FEIGHTERS,4/7/2020,13.2,4/7/2020,13.3,Yes,4/7/2020,13.3,Yes,Early Arrival,4/7/2020,18.3,5/7/2020,22.3,No,Irradiation Pending,5/7/2020,17,No,5/7/2020,14.18,EARLY BOOKING,7/7/2020,5.5,Vessel FCL opening delays,3,
4/7/2020,12.1,Industrial,LANKA FEIGHTERS,4/7/2020,12.2,4/7/2020,12.3,Yes,4/7/2020,12.3,Yes,Damage Carton,4/7/2020,17.3,6/7/2020,21.3,No,Finish Goods in IR WH,6/7/2020,8.3,Yes,6/7/2020,13.18,Pick slip issue,6/7/2020,6.45,Vessel FCL opening delays,2,
4/7/2020,10,Industrial,LANKA FEIGHTERS,4/7/2020,10.1,4/7/2020,10.15,Yes,4/7/2020,10.3,Yes,Damage Carton,4/7/2020,10.45,4/7/2020,14,Yes,Finish Goods in IR WH,8/7/2020,17,No,8/7/2020,17.15,Load qty and cusdec Issues,8/7/2020,19.21,Vessel issue,4,105.21
4/7/2020,10.4,Medical,IWS HOLDINGS,4/7/2020,10.45,4/7/2020,10.5,Yes,4/7/2020,11.3,Yes,Early Arrival,4/7/2020,12.3,4/7/2020,15,Yes,Early Arrival,7/7/2020,17.3,No,7/7/2020,17.41,Load qty and cusdec Issues,7/7/2020,19.1,Vessel issue,3,
4/7/2020,12.45,Medical,IWS HOLDINGS,4/7/2020,12.45,4/7/2020,12.45,Yes,4/7/2020,11.27,No,Early Arrival,4/7/2020,11.3,4/7/2020,12.45,Yes,Shipment arenge delay,4/7/2020,18,No,4/7/2020,18.22,port opn delay,12/7/2020,20.26,Vessel FCL opening delays,8,
4/7/2020,9.23,Industrial,LANKA FEIGHTERS,4/7/2020,9.35,4/7/2020,10,Yes,4/7/2020,10.25,Yes,Carton Missing at WH,4/7/2020,11,4/7/2020,16,No,Early Arrival,4/7/2020,15.4,No,4/7/2020,15.37,port opn delay,5/7/2020,6.4,Vessel FCL opening delays,1,
5/7/2020,9.55,Medical,IWS HOLDINGS,5/7/2020,10.1,5/7/2020,10.1,Yes,5/7/2020,10.2,Yes,Finish Goods in IR WH,5/7/2020,15.3,5/7/2020,17.3,No,Early Arrival,8/7/2020,16,No,8/7/2020,16.19,Pick slip issue,8/7/2020,17.44,Vessel issue,3,79.89
5/7/2020,9.3,Industrial,LANKA FEIGHTERS,5/7/2020,9.45,5/7/2020,9.45,Yes,5/7/2020,10,Yes,Finish Goods in IR WH,5/7/2020,11,5/7/2020,15,No,Shipment arenge delay,9/7/2020,18,No,9/7/2020,18.2,Load qty and cusdec Issues,9/7/2020,18,Vessel issue,4,104.7
5/7/2020,11.1,Industrial,IWS HOLDINGS,5/7/2020,12.26,5/7/2020,12.3,Yes,5/7/2020,12.3,Yes,Early Arrival,5/7/2020,17.3,5/7/2020,21.3,No,Early Arrival,5/7/2020,18,No,5/7/2020,11.1,cargo delays,11/7/2020,5.55,Vessel FCL opening delays,6,
5/7/2020,15,Industrial,IWS HOLDINGS,5/7/2020,15.15,5/7/2020,15.2,Yes,5/7/2020,15.3,Yes,Early Arrival,5/7/2020,7.3,5/7/2020,11.3,No,Early Arrival,5/7/2020,14,No,5/7/2020,14.37,cargo ready delay,6/7/2020,16.05,Vessel FCL opening delays,1,
5/7/2020,14.09,Industrial,LANKA FEIGHTERS,5/7/2020,14.16,5/7/2020,14.2,Yes,5/7/2020,15,Yes,Finish Goods in IR WH,5/7/2020,10.3,5/7/2020,12.3,No,Early Arrival,5/7/2020,12.5,No,5/7/2020,13.12,EARLY BOOKING,10/7/2020,20.4,Vessel issue,5,
5/7/2020,13.35,Industrial,LANKA FEIGHTERS,5/7/2020,13.4,5/7/2020,13.5,Yes,5/7/2020,14,Yes,Finish Goods in IR WH,5/7/2020,15,5/7/2020,12,No,Finish Goods in IR WH,5/7/2020,14,No,5/7/2020,14.12,port opn. Delay,11/7/2020,16.11,Vessel FCL opening delays,6,
5/7/2020,10,Medical,LANKA FEIGHTERS,5/7/2020,10,5/7/2020,10.1,Yes,5/7/2020,10.3,Yes,Finish Goods in IR WH,5/7/2020,10.3,5/7/2020,14.3,Yes,Finish Goods in IR WH,5/7/2020,18,No,7/7/2020,19.46,port on delay,8/7/2020,22.17,Vessel FCL opening delays,3,
5/7/2020,10.15,Medical,LANKA FEIGHTERS,5/7/2020,10.3,5/7/2020,10.3,Yes,5/7/2020,10.3,Yes,Damage Carton,5/7/2020,10.15,5/7/2020,13.3,Yes,Finish Goods in IR WH,5/7/2020,12,No,6/7/2020,12.26,Pick slip issue,7/7/2020,19.38,Vessel issue,2,
5/7/2020,10.4,Medical,LANKA FEIGHTERS,5/7/2020,10.45,5/7/2020,11,Yes,5/7/2020,10.5,Yes,Finish Goods in IR WH,5/7/2020,11,5/7/2020,11.3,Yes,Lunch Break,5/7/2020,13.4,No,5/7/2020,14.57,port opn. Delay,13-07-20,20.1,Vessel FCL opening delays,8,
5/7/2020,13.1,Industrial,LANKA FEIGHTERS,5/7/2020,13.2,5/7/2020,13.3,Yes,5/7/2020,13.3,Yes,Carton Missing at WH,5/7/2020,18.3,5/7/2020,22.3,No,Damage Carton,5/7/2020,6.3,No,5/7/2020,14.18,port opn. Delay,9/7/2020,5.5,Vessel issue,4,
5/7/2020,8.2,Medical,IWS HOLDINGS,5/7/2020,8.4,5/7/2020,10,Yes,5/7/2020,15.15,No,Early Arrival,5/7/2020,10.45,5/7/2020,9.15,No,Irradiation Pending,5/7/2020,18.3,No,5/7/2020,19.51,cargo ready delay,7/7/2020,13.07,Vessel issue,2,
5/7/2020,10.48,Medical,LANKA FEIGHTERS,5/7/2020,10.5,5/7/2020,10.5,Yes,5/7/2020,11.05,Yes,Early Arrival,5/7/2020,14.45,5/7/2020,10.15,No,Carton Missing at WH,5/7/2020,19.3,No,5/7/2020,20.19,Load qty and cusdec Issues,10/7/2020,22.26,Vessel FCL opening delays,5,
5/7/2020,10.45,Industrial,LANKA FEIGHTERS,5/7/2020,10.45,5/7/2020,10.5,Yes,5/7/2020,15,No,Container Arrivals / Position Delay,5/7/2020,15,5/7/2020,18.3,Yes,Lunch Break,5/7/2020,19.3,No,5/7/2020,19.51,port opn delay,9/7/2020,2.53,Vessel issue,4,
5/7/2020,9.4,Medical,LANKA FEIGHTERS,5/7/2020,9.45,5/7/2020,10,Yes,5/7/2020,10.5,Yes,Carton Missing at WH,5/7/2020,11,5/7/2020,11.3,Yes,Lunch Break,5/7/2020,14,No,7/7/2020,14.57,port opn. Delay,11/7/2020,20.1,Vessel FCL opening delays,6,
5/7/2020,13.14,Medical,LANKA FEIGHTERS,5/7/2020,13.2,5/7/2020,13.3,Yes,5/7/2020,13.3,Yes,Early Arrival,5/7/2020,18.3,5/7/2020,22.3,No,Irradiation Pending,5/7/2020,17,No,5/7/2020,14.18,EARLY BOOKING,7/7/2020,5.5,Vessel FCL opening delays,2,
5/7/2020,12.1,Medical,LANKA FEIGHTERS,5/7/2020,12.2,5/7/2020,12.3,Yes,5/7/2020,12.3,Yes,Early Arrival,5/7/2020,17.3,6/7/2020,21.3,No,Finish Goods in IR WH,6/7/2020,8.3,Yes,6/7/2020,13.18,Pick slip issue,11/7/2020,6.45,Vessel issue,9,
5/7/2020,10,Medical,LANKA FEIGHTERS,5/7/2020,10.1,5/7/2020,10.15,Yes,5/7/2020,10.3,Yes,Damage Carton,5/7/2020,10.45,5/7/2020,14,Yes,Finish Goods in IR WH,8/7/2020,17,No,8/7/2020,17.15,Load qty and cusdec Issues,8/7/2020,19.21,Vessel FCL opening delays,3,
5/7/2020,10.4,Medical,IWS HOLDINGS,5/7/2020,10.5,5/7/2020,10.5,Yes,5/7/2020,11.3,Yes,Early Arrival,5/7/2020,12.3,5/7/2020,15,Yes,Finish Goods in IR WH,7/7/2020,17.3,No,7/7/2020,17.41,Load qty and cusdec Issues,7/7/2020,19.1,Vessel issue,2,
5/7/2020,12.4,Industrial,IWS HOLDINGS,5/7/2020,12.45,5/7/2020,12.45,Yes,5/7/2020,11.27,No,Early Arrival,5/7/2020,11.3,5/7/2020,12.45,Yes,Shipment arenge delay,5/7/2020,18,No,5/7/2020,18.22,port opn delay,12/7/2020,20.26,Vessel FCL opening delays,7,
5/7/2020,9.23,Industrial,LANKA FEIGHTERS,5/7/2020,9.35,5/7/2020,10,Yes,5/7/2020,10.25,Yes,Carton Missing at WH,5/7/2020,11,5/7/2020,16,No,Early Arrival,5/7/2020,15.4,No,6/7/2020,15.37,port opn delay,9/7/2020,6.4,Vessel issue,4,
6/7/2020,13.14,Industrial,LANKA FEIGHTERS,6/7/2020,13.2,6/7/2020,13.3,Yes,6/7/2020,13.3,Yes,Early Arrival,6/7/2020,18.3,6/7/2020,22.3,No,Irradiation Pending,6/7/2020,17,No,6/7/2020,14.18,EARLY BOOKING,7/7/2020,5.5,Vessel FCL opening delays,1,
6/7/2020,12.1,Medical,LANKA FEIGHTERS,6/7/2020,12.2,6/7/2020,12.3,Yes,6/7/2020,12.3,Yes,Early Arrival,6/7/2020,17.3,6/7/2020,21.3,No,Finish Goods in IR WH,6/7/2020,8.3,Yes,6/7/2020,13.18,Pick slip issue,11/7/2020,6.45,Vessel issue,8,
6/7/2020,10,Medical,LANKA FEIGHTERS,6/7/2020,10.1,6/7/2020,10.15,Yes,6/7/2020,10.3,Yes,Damage Carton,6/7/2020,10.45,6/7/2020,14,Yes,Finish Goods in IR WH,8/7/2020,17,No,8/7/2020,17.15,Load qty and cusdec Issues,8/7/2020,19.21,Vessel FCL opening delays,2,
6/7/2020,10.4,Industrial,IWS HOLDINGS,6/7/2020,10.5,6/7/2020,10.5,Yes,6/7/2020,11.3,Yes,Early Arrival,6/7/2020,12.3,6/7/2020,15,Yes,Finish Goods in IR WH,7/7/2020,17.3,No,7/7/2020,17.41,Load qty and cusdec Issues,18-07-20,19.1,Vessel FCL opening delays,12,82.08
6/7/2020,12.4,Medical,IWS HOLDINGS,6/7/2020,12.45,6/7/2020,12.45,Yes,6/7/2020,11.27,No,Early Arrival,6/7/2020,11.3,6/7/2020,12.45,Yes,Shipment arenge delay,6/7/2020,18,No,6/7/2020,18.22,Order Number Variance,12/7/2020,20.26,Vessel FCL opening delays,6,107.75
6/7/2020,9.23,Industrial,LANKA FEIGHTERS,6/7/2020,9.35,6/7/2020,10,Yes,6/7/2020,10.25,Yes,Carton Missing at WH,6/7/2020,11,6/7/2020,16,No,Early Arrival,6/7/2020,15.4,No,6/7/2020,15.37,port opn delay,9/7/2020,6.4,Vessel issue,3,107.75
6/7/2020,9.55,Medical,LANKA FEIGHTERS,6/7/2020,10.1,6/7/2020,10.1,Yes,6/7/2020,10.2,Yes,Finish Goods in IR WH,6/7/2020,15.3,6/7/2020,17.3,No,Early Arrival,8/7/2020,16,No,8/7/2020,16.19,Pick slip issue,8/7/2020,17.44,Vessel issue,2,
6/7/2020,9.3,Medical,LANKA FEIGHTERS,6/7/2020,9.45,6/7/2020,9.45,Yes,6/7/2020,10,Yes,Finish Goods in IR WH,6/7/2020,11,6/7/2020,15,No,Shipment arenge delay,9/7/2020,18,No,9/7/2020,18.2,Load qty and cusdec Issues,9/7/2020,18,Vessel issue,3,
6/7/2020,11.1,Medical,LANKA FEIGHTERS,6/7/2020,12.26,6/7/2020,12.3,Yes,6/7/2020,12.3,Yes,Early Arrival,6/7/2020,17.3,6/7/2020,21.3,No,Early Arrival,6/7/2020,18,No,6/7/2020,11.1,cargo delays,11/7/2020,5.55,Vessel FCL opening delays,5,
7/7/2020,9.45,Medical,IWS HOLDINGS,7/7/2020,9.45,7/7/2020,9.55,Yes,7/7/2020,10,Yes,Early Arrival,7/7/2020,17,8/7/2020,11.3,No,Finish Goods in IR WH,8/7/2020,17,Yes,8/7/2020,17.48,EARLY BOOKING,8/7/2020,19.46,Vessel issue,1,34.01
7/7/2020,10.35,Industrial,IWS HOLDINGS,7/7/2020,10.4,7/7/2020,10.45,Yes,7/7/2020,10.45,Yes,Early Arrival,7/7/2020,11,7/7/2020,18,No,ATL Shipment delay,10/7/2020,17.3,No,10/7/2020,17.54,Load qty and cusdec Issues,10/7/2020,20.43,Vessel FCL opening delays,3,82.08
7/7/2020,10.25,Industrial,LANKA FEIGHTERS,7/7/2020,10.3,7/7/2020,10.4,Yes,7/7/2020,10.45,Yes,Early Arrival,7/7/2020,15,9/7/2020,12.3,No,Carton Missing at WH,11/7/2020,17.3,No,11/7/2020,17.55,Load qty and cusdec Issues,11/7/2020,22,Vessel FCL opening delays,4,107.75
7/7/2020,10.25,Medical,LANKA FEIGHTERS,7/7/2020,10.3,7/7/2020,10.4,Yes,7/7/2020,10.45,Yes,Early Arrival,7/7/2020,15,9/7/2020,12.3,No,Carton Missing at WH,11/7/2020,17.3,No,11/7/2020,17.55,EARLY BOOKING,16-07-20,22,Vessel issue,4,107.75
7/7/2020,10.55,Medical,LANKA FEIGHTERS,7/7/2020,10.55,7/7/2020,11,Yes,7/7/2020,11.15,Yes,Early Arrival,7/7/2020,10.45,8/7/2020,15.3,No,"Damage Carton
Irradiation Pending",9/7/2020,17,No,11/7/2020,17.21,Load qty and cusdec Issues,10/7/2020,7.18,Vessel issue,4,68.63
7/7/2020,9.23,Industrial,LANKA FEIGHTERS,7/7/2020,9.35,7/7/2020,10,Yes,7/7/2020,10.25,Yes,Carton Missing at WH,7/7/2020,11,7/7/2020,16,No,Early Arrival,7/7/2020,15.4,No,9/7/2020,15.37,port opn delay,9/7/2020,6.4,Vessel FCL opening delays,2,
7/7/2020,9.55,Industrial,LANKA FEIGHTERS,7/7/2020,10.1,7/7/2020,10.1,Yes,7/7/2020,10.2,Yes,Finish Goods in IR WH,7/7/2020,15.3,7/7/2020,17.3,No,Early Arrival,8/7/2020,16,No,9/7/2020,16.19,Pick slip issue,10/7/2020,17.44,Vessel FCL opening delays,2,
7/7/2020,9.3,Medical,LANKA FEIGHTERS,7/7/2020,9.45,7/7/2020,9.45,Yes,7/7/2020,10,Yes,Finish Goods in IR WH,7/7/2020,11,7/7/2020,15,No,Shipment arenge delay,9/7/2020,18,No,9/7/2020,18.2,Load qty and cusdec Issues,11/7/2020,18,Vessel issue,2,
7/7/2020,11.1,Medical,LANKA FEIGHTERS,7/7/2020,12.26,7/7/2020,12.3,Yes,7/7/2020,12.3,Yes,Early Arrival,7/7/2020,17.3,7/7/2020,21.3,No,Early Arrival,7/7/2020,18,No,9/7/2020,11.1,cargo delays,11/7/2020,5.55,Vessel issue,2,
8/7/2020,9.1,Medical,IWS HOLDINGS,8/7/2020,9.15,8/7/2020,9.3,Yes,8/7/2020,9.45,Yes,Early Arrival,8/7/2020,10.3,8/7/2020,13.3,Yes,Early Arrival,10/7/2020,17,No,15-07-20,17.21,port opn delay,16-07-20,20.38,Vessel issue,8,
8/7/2020,10.05,Medical,LANKA FEIGHTERS,8/7/2020,10.1,8/7/2020,10.15,Yes,8/7/2020,10.25,Yes,Early Arrival,8/7/2020,15,8/7/2020,16.3,No,Early Arrival,11/7/2020,18,No,11/7/2020,11.13,port opn delay,11/7/2020,20.3,Vessel FCL opening delays,3,
8/7/2020,10.15,Medical,LANKA FEIGHTERS,8/7/2020,10.2,8/7/2020,10.25,Yes,8/7/2020,12.3,No,Early Arrival,8/7/2020,17,8/7/2020,20.3,No,Shipment Loading Plan Pending,9/7/2020,17,No,13-07-20,17.13,port opn delay,15-07-20,20.41,Vessel issue,7,
8/7/2020,10.25,Medical,LANKA FEIGHTERS,8/7/2020,10.3,8/7/2020,10.4,Yes,8/7/2020,10.45,Yes,Early Arrival,8/7/2020,15,9/7/2020,12.3,No,Carton Missing at WH,11/7/2020,17.3,No,11/7/2020,17.55,Load qty and cusdec Issues,16-07-20,22,Vessel issue,8,82.08
8/7/2020,10.55,Industrial,LANKA FEIGHTERS,8/7/2020,10.55,8/7/2020,11,Yes,8/7/2020,11.15,Yes,Early Arrival,8/7/2020,10.45,8/7/2020,15.3,No,"Damage Carton
Irradiation Pending",9/7/2020,17,No,9/7/2020,17.21,Load qty and cusdec Issues,17-07-20,7.18,Vessel issue,9,107.75
8/7/2020,9.23,Industrial,LANKA FEIGHTERS,8/7/2020,9.35,8/7/2020,10,Yes,8/7/2020,10.25,Yes,Carton Missing at WH,8/7/2020,11,8/7/2020,16,No,Early Arrival,8/7/2020,15.4,No,10/7/2020,15.37,port opn delay,16-07-20,6.4,Vessel FCL opening delays,8,107.75
8/7/2020,9.55,Medical,LANKA FEIGHTERS,8/7/2020,10.1,8/7/2020,10.1,Yes,8/7/2020,10.2,Yes,Finish Goods in IR WH,8/7/2020,15.3,8/7/2020,17.3,No,Early Arrival,8/7/2020,16,No,11/7/2020,16.19,Pick slip issue,17-07-20,17.44,Vessel issue,9,
8/7/2020,9.3,Industrial,LANKA FEIGHTERS,8/7/2020,9.45,8/7/2020,9.45,Yes,8/7/2020,10,Yes,Finish Goods in IR WH,8/7/2020,11,8/7/2020,15,No,Shipment arenge delay,9/7/2020,18,No,12/7/2020,18.2,Load qty and cusdec Issues,18-07-20,18,Vessel issue,10,
8/7/2020,11.1,Industrial,LANKA FEIGHTERS,8/7/2020,12.26,8/7/2020,12.3,Yes,8/7/2020,12.3,Yes,Early Arrival,8/7/2020,17.3,8/7/2020,21.3,No,Early Arrival,8/7/2020,18,No,13-07-20,11.1,cargo delays,13-07-20,5.55,Vessel FCL opening delays,5,
8/7/2020,15,Industrial,LANKA FEIGHTERS,8/7/2020,15.15,8/7/2020,15.2,Yes,8/7/2020,15.3,Yes,Early Arrival,8/7/2020,7.3,8/7/2020,11.3,No,Early Arrival,8/7/2020,14,No,8/7/2020,14.37,cargo ready delay,10/7/2020,16.05,Vessel FCL opening delays,2,
8/7/2020,14.09,Industrial,LANKA FEIGHTERS,8/7/2020,14.16,8/7/2020,14.2,Yes,8/7/2020,15,Yes,Finish Goods in IR WH,8/7/2020,10.3,8/7/2020,12.3,No,Early Arrival,8/7/2020,12.5,No,8/7/2020,13.12,EARLY BOOKING,10/7/2020,20.4,Vessel issue,2,
8/7/2020,13.35,Industrial,LANKA FEIGHTERS,8/7/2020,13.4,8/7/2020,13.5,Yes,8/7/2020,14,Yes,Finish Goods in IR WH,8/7/2020,15,8/7/2020,12,No,Finish Goods in IR WH,8/7/2020,14,No,8/7/2020,14.12,port opn. Delay,11/7/2020,16.11,Vessel FCL opening delays,3,
10/7/2020,9.2,Medical,IWS HOLDINGS,10/7/2020,9.25,10/7/2020,9.45,Yes,10/7/2020,10,Yes,Carton Missing at WH,10/7/2020,10.15,11/7/2020,9.45,No,Irradiation Pending,17-07-20,17.45,No,17-07-20,17.45,vessel  omit,18-07-20,6.1,Vessel delays / omitted,8,188.9
10/7/2020,10.1,Medical,LANKA FEIGHTERS,10/7/2020,10.15,10/7/2020,10.3,Yes,10/7/2020,10.45,Yes,Early Arrival,10/7/2020,15,12/7/2020,10.1,No,"FG Picking Delay due to high inventory at WH
Irradiation Pending",11/7/2020,18,No,11/7/2020,16.4,week end,11/7/2020,23.42,Vessel delays / omitted,1,109.32
10/7/2020,11.15,Industrial,IWS HOLDINGS,10/7/2020,11.3,10/7/2020,17,No,10/7/2020,17,No,Early Arrival,11/7/2020,9.45,11/7/2020,11.3,No,Early Arrival,15-07-20,17.3,No,15-07-20,11.2,Load qty and cusdec Issues,15-07-20,21.46,Vessel delays / omitted,5,130.31
10/7/2020,10.3,Industrial,LANKA FEIGHTERS,10/7/2020,10,10/7/2020,10.45,Yes,10/7/2020,10.5,Yes,Container Arrivals / Position Delay,10/7/2020,11,11/7/2020,16,No,Finish Goods in IR WH,15-07-20,17.3,No,15-07-20,17.27,Load qty and cusdec Issues,16-07-20,2.1,Vessel delays / omitted,6,135.8
10/7/2020,10.4,Medical,LANKA FEIGHTERS,10/7/2020,10.45,10/7/2020,11,Yes,10/7/2020,11,Yes,Finish Goods in IR WH,10/7/2020,11,10/7/2020,11.3,Yes,Lunch Break,10/7/2020,13.4,No,10/7/2020,14.57,port opn. Delay,15-07-20,20.1,Vessel FCL opening delays,5,
10/7/2020,13.1,Medical,LANKA FEIGHTERS,10/7/2020,13.2,10/7/2020,13.3,Yes,10/7/2020,13.3,Yes,Carton Missing at WH,10/7/2020,18.3,10/7/2020,22.3,No,Damage Carton,10/7/2020,6.3,No,10/7/2020,14.18,port opn. Delay,15-07-20,5.5,Vessel FCL opening delays,5,
10/7/2020,8.2,Medical,IWS HOLDINGS,10/7/2020,8.4,10/7/2020,10,Yes,10/7/2020,15.15,No,Early Arrival,10/7/2020,10.45,10/7/2020,9.15,No,Irradiation Pending,10/7/2020,18.3,No,10/7/2020,19.51,cargo ready delay,15-07-20,13.07,Vessel FCL opening delays,5,
10/7/2020,10.48,Medical,LANKA FEIGHTERS,10/7/2020,10.5,10/7/2020,10.5,Yes,10/7/2020,11.05,Yes,Early Arrival,10/7/2020,14.45,10/7/2020,10.15,No,Carton Missing at WH,10/7/2020,19.3,No,10/7/2020,20.19,Load qty and cusdec Issues,16-07-20,22.26,Vessel delays / omitted,6,
10/7/2020,10.45,Industrial,LANKA FEIGHTERS,10/7/2020,10.45,10/7/2020,10.5,Yes,10/7/2020,15,No,Container Arrivals / Position Delay,10/7/2020,15,10/7/2020,18.3,Yes,Lunch Break,10/7/2020,19.3,No,10/7/2020,19.51,port opn delay,15-07-20,2.53,Vessel FCL opening delays,5,
10/7/2020,15,Industrial,LANKA FEIGHTERS,10/7/2020,15.15,10/7/2020,15.2,Yes,10/7/2020,15.3,Yes,Early Arrival,10/7/2020,7.3,10/7/2020,11.3,No,Early Arrival,10/7/2020,14,No,11/7/2020,14.37,cargo ready delay,16-07-20,16.05,Vessel FCL opening delays,6,
11/7/2020,9.3,Medical,IWS HOLDINGS,11/7/2020,9.45,11/7/2020,9.45,Yes,11/7/2020,10,Yes,Early Arrival,11/7/2020,10.15,15-07-20,10.05,No,"Damage Carton
Irradiation Pending",15-07-20,18,Yes,11/7/2020,18.04,cargo ready delay,16-07-20,23.43,Vessel FCL opening delays,5,86.13
11/7/2020,10,Medical,LANKA FEIGHTERS,11/7/2020,10.1,11/7/2020,10.15,Yes,11/7/2020,17.3,No,Early Arrival,11/7/2020,18.15,11/7/2020,21.3,Yes,"Damage Carton",15-07-20,17.3,No,15-07-20,17.53,cargo ready delay,16-07-20,2,Vessel FCL opening delays,5,112
11/7/2020,16.5,Industrial,IWS HOLDINGS,11/7/2020,16.5,11/7/2020,15,Yes,11/7/2020,15,Yes,Early Arrival,15-07-20,10.3,15-07-20,14.3,No,Early Arrival,17-07-20,17.45,No,18-07-20,17.03,cargo ready delay,18-07-20,21.18,Vessel FCL opening delays,7,100.68
11/7/2020,11.25,Medical,LANKA FEIGHTERS,11/7/2020,11.35,11/7/2020,11.4,Yes,11/7/2020,13.3,No,Early Arrival,11/7/2020,15.1,12/7/2020,11.3,No,Irradiation Pending,11/7/2020,17.3,No,11/7/2020,13,vessel  omit,16-07-20,20.46,Vessel delays / omitted,5,81.21
12/7/2020,10.45,Industrial,LANKA FEIGHTERS,12/7/2020,10.3,12/7/2020,11,Yes,12/7/2020,11,Yes,Early Arrival,12/7/2020,15.3,11/7/2020,12,No,Finish Goods in IR WH,17-07-20,17.45,No,17-07-20,18.15,vessel  omit,18-07-20,4.38,Vessel delays / omitted,6,137.93
12/7/2020,10.4,Industrial,IWS HOLDINGS,12/7/2020,10.45,12/7/2020,11.05,Yes,12/7/2020,15.15,No,Early Arrival,13-07-20,7,13-07-20,13,No,Finish Goods in IR WH,16-07-20,18,No,16-07-20,17.28,Order Number Variance,16-07-20,20.1,Vessel delays / omitted,4,105.7
12/7/2020,11.2,Medical,LANKA FEIGHTERS,12/7/2020,11.3,12/7/2020,11.4,Yes,12/7/2020,12.3,Yes,Early Arrival,12/7/2020,15.15,11/7/2020,16.3,No,Shipment Loading Plan Pending,16-07-20,18,No,16-07-20,18.15,cargo ready delay,16-07-20,20.48,Vessel delays / omitted,4,105.28
12/7/2020,10,Industrial,IWS HOLDINGS,12/7/2020,10.1,12/7/2020,10.1,Yes,12/7/2020,10.15,Yes,Early Arrival,12/7/2020,11,12/7/2020,15,No,Changin shipping instructions,11/7/2020,16.3,No,11/7/2020,16.33,EARLY BOOKING,16-07-20,20.42,Vessel delays / omitted,4,58.42
